Movie Number,Movie Title,Movie Url,Date,Length,Genre,IMDb Rating,Filtered Genre,year,Int Length
3893,With Honors,http://www.imdb.com/title/tt0111732/,29 April 1994,1h 43min,"['Comedy', 'Drama']",6.7,Comedy,1994.0,103
3917,Hush,http://www.imdb.com/title/tt0118744/,6 March 1998,1h 36min,"['Drama', 'Thriller']",5.3,Drama,1998.0,96
3931,Two Can Play That Game,http://www.imdb.com/title/tt0269341/,7 September 2001,1h 30min,"['Comedy', 'Romance']",6.1,RomCom,2001.0,90
3937,From Justin to Kelly,http://www.imdb.com/title/tt0339034/,20 June 2003,1h 21min,"['Comedy', 'Musical', 'Romance']",2.1,RomCom,2003.0,81
3943,Code Name: The Cleaner,http://www.imdb.com/title/tt0462229/,5 January 2007,1h 24min,"['Action', 'Comedy', 'Crime']",4.5,Comedy,2007.0,84
3952,Happy Endings,http://www.imdb.com/title/tt0361693/,29 July 2005,2h 8min,"['Comedy', 'Drama', 'Music']",6.5,Comedy,2005.0,128
3955,The Flock,http://www.imdb.com/title/tt0473356/,4 August 2007,1h 36min,"['Crime', 'Drama', 'Mystery']",5.7,Crime,2007.0,96
3961,The Other End of the Line,http://www.imdb.com/title/tt1049405/,12 February 2009,1h 46min,"['Comedy', 'Drama', 'Romance']",6.2,RomCom,2009.0,106
3981,Laurel Canyon,http://www.imdb.com/title/tt0298408/,28 March 2003,1h 43min,['Drama'],6.4,Drama,2003.0,103
3982,Gangster No. 1,http://www.imdb.com/title/tt0210065/,9 June 2000,1h 43min,"['Crime', 'Drama', 'Thriller']",6.8,Crime,2000.0,103
3989,Made,http://www.imdb.com/title/tt0227005/,31 August 2001,1h 35min,"['Comedy', 'Crime', 'Drama']",6.4,Comedy,2001.0,95
3991,Scorched,http://www.imdb.com/title/tt0286947/,9 May 2003,1h 35min,"['Comedy', 'Crime']",6.0,Comedy,2003.0,95
4016,Galaxina,http://www.imdb.com/title/tt0080771/,6 June 1980,1h 35min,"['Comedy', 'Sci-Fi']",3.5,Comedy,1980.0,95
4028,Black Christmas,http://www.imdb.com/title/tt0071222/,20 December 1974,1h 38min,"['Horror', 'Mystery', 'Thriller']",7.2,Horror,1974.0,98
4043,Arabian Nights,http://www.imdb.com/title/tt0071502/,20 June 1974,2h 10min,"['Comedy', 'Drama', 'Fantasy']",6.9,Comedy,1974.0,130
4045,City Heat,http://www.imdb.com/title/tt0087062/,7 December 1984,1h 33min,"['Action', 'Comedy', 'Crime']",5.4,Comedy,1984.0,93
4053,Ernest Goes to Camp,http://www.imdb.com/title/tt0092974/,22 May 1987,1h 32min,"['Family', 'Comedy']",5.5,Comedy,1987.0,92
4055,Malone,http://www.imdb.com/title/tt0093483/,1 May 1987,1h 32min,"['Action', 'Drama', 'Thriller']",5.6,Undefined,1987.0,92
4057,For Keeps?,http://www.imdb.com/title/tt0095169/,15 January 1988,1h 30min,"['Comedy', 'Drama', 'Romance']",5.8,RomCom,1988.0,90
4087,Fire Down Below,http://www.imdb.com/title/tt0119123/,5 September 1997,1h 45min,"['Action', 'Drama', 'Thriller']",5.0,Undefined,1997.0,105
4101,Wing Commander,http://www.imdb.com/title/tt0131646/,12 March 1999,1h 40min,"['Action', 'Adventure', 'Sci-Fi']",4.2,Sci-Fi/Fantasy,1999.0,100
4107,Dark Blue,http://www.imdb.com/title/tt0279331/,21 February 2003,1h 58min,"['Crime', 'Drama', 'Thriller']",6.6,Crime,2003.0,118
4111,Loverboy,http://www.imdb.com/title/tt0388213/,28 April 2005,1h 24min,"['Drama', 'Romance']",5.5,Romance,2005.0,84
4129,Margot at the Wedding,http://www.imdb.com/title/tt0757361/,14 December 2007,1h 31min,"['Comedy', 'Drama']",6.1,Comedy,2007.0,91
4135,Shadowboxer,http://www.imdb.com/title/tt0396857/,14 July 2006,1h 33min,"['Action', 'Crime', 'Drama']",5.6,Crime,2006.0,93
4136,Ladies in Lavender,http://www.imdb.com/title/tt0377084/,27 May 2005,1h 44min,"['Drama', 'Music', 'Romance']",7.1,Romance,2005.0,104
4148,Boy Culture,http://www.imdb.com/title/tt0433350/,31 January 2007,1h 28min,"['Drama', 'Romance']",6.8,Romance,2007.0,88
4152,Bella,http://www.imdb.com/title/tt0482463/,30 November 2007,1h 31min,"['Drama', 'Romance']",7.3,Romance,2007.0,91
4177,Legionnaire,http://www.imdb.com/title/tt0126388/,3 December 1998,1h 39min,"['Action', 'Adventure', 'Drama']",5.4,Undefined,1998.0,99
4189,Robot Jox,http://www.imdb.com/title/tt0102800/,21 November 1990,1h 25min,"['Action', 'Sci-Fi']",5.3,Sci-Fi/Fantasy,1990.0,85
4208,Trinity,http://www.imdb.com/title/tt1675435/,2017,,"['Drama', 'Romance', 'War']",,Romance,2017.0,0
4225,Luna,http://www.imdb.com/title/tt0079495/,30 September 1979,2h 22min,['Drama'],6.7,Drama,1979.0,142
4238,Runaway,http://www.imdb.com/title/tt0088024/,14 December 1984,1h 39min,"['Action', 'Crime', 'Sci-Fi']",5.9,Crime,1984.0,99
4240,Porky's Revenge,http://www.imdb.com/title/tt0089826/,22 March 1985,1h 32min,['Comedy'],4.6,Comedy,1985.0,92
4248,My Stepmother Is an Alien,http://www.imdb.com/title/tt0095687/,9 December 1988,1h 45min,"['Comedy', 'Sci-Fi']",5.2,Comedy,1988.0,105
4262,Jason Goes to Hell: The Final Friday,http://www.imdb.com/title/tt0107254/,13 August 1993,1h 27min,"['Fantasy', 'Horror', 'Thriller']",4.3,Sci-Fi/Fantasy,1993.0,87
4263,Only the Strong,http://www.imdb.com/title/tt0107750/,27 August 1993,1h 39min,"['Action', 'Drama']",6.7,Undefined,1993.0,99
4277,Metro,http://www.imdb.com/title/tt0119664/,17 January 1997,1h 57min,"['Action', 'Comedy', 'Crime']",5.5,Comedy,1997.0,117
4280,How Stella Got Her Groove Back,http://www.imdb.com/title/tt0120703/,14 August 1998,2h 4min,"['Comedy', 'Drama', 'Romance']",5.5,RomCom,1998.0,124
4285,The Wash,http://www.imdb.com/title/tt0290332/,14 November 2001,1h 33min,['Comedy'],4.6,Comedy,2001.0,93
4301,The Heart Is Deceitful Above All Things,http://www.imdb.com/title/tt0368774/,19 January 2005,1h 37min,['Drama'],6.6,Drama,2005.0,97
4302,One-Eyed Monster,http://www.imdb.com/title/tt0988043/,11 November 2008,1h 24min,"['Comedy', 'Horror', 'Sci-Fi']",4.2,Comedy,2008.0,84
4318,Anamorph,http://www.imdb.com/title/tt0497323/,5 August 2008,1h 47min,"['Crime', 'Horror', 'Thriller']",5.5,Crime,2008.0,107
4326,Unrest,http://www.imdb.com/title/tt0453533/,24 October 2007,1h 28min,"['Horror', 'Thriller']",5.0,Horror,2007.0,88
4330,Just Add Water,http://www.imdb.com/title/tt0790723/,18 March 2008,1h 35min,"['Comedy', 'Romance']",5.7,RomCom,2008.0,95
4337,Stuck,http://www.imdb.com/title/tt0758786/,9 January 2009,1h 25min,"['Crime', 'Drama', 'Thriller']",6.5,Crime,2009.0,85
4341,Boy Eats Girl,http://www.imdb.com/title/tt0415679/,23 September 2005,1h 20min,"['Comedy', 'Fantasy', 'Horror']",5.1,Comedy,2005.0,80
4372,Bordello of Blood,http://www.imdb.com/title/tt0117826/,16 August 1996,1h 27min,"['Comedy', 'Fantasy', 'Horror']",5.3,Comedy,1996.0,87
4374,The Butcher Boy,http://www.imdb.com/title/tt0118804/,20 February 1998,1h 50min,"['Comedy', 'Drama']",7.2,Comedy,1998.0,110
4395,Eye of the Needle,http://www.imdb.com/title/tt0082351/,24 July 1981,1h 52min,"['Romance', 'Thriller', 'War']",7.1,Romance,1981.0,112
4401,Stardust Memories,http://www.imdb.com/title/tt0081554/,26 September 1980,1h 29min,"['Comedy', 'Drama']",7.4,Comedy,1980.0,89
4411,Silent Movie,http://www.imdb.com/title/tt0075222/,16 June 1976,1h 27min,['Comedy'],6.7,Comedy,1976.0,87
4425,Trail of the Pink Panther,http://www.imdb.com/title/tt0084814/,17 December 1982,1h 36min,"['Comedy', 'Crime', 'Mystery']",4.9,Comedy,1982.0,96
4435,Firewalker,http://www.imdb.com/title/tt0091055/,21 November 1986,1h 44min,"['Action', 'Adventure', 'Comedy']",4.9,Comedy,1986.0,104
4437,High Spirits,http://www.imdb.com/title/tt0095304/,18 November 1988,1h 39min,"['Comedy', 'Fantasy']",5.7,Comedy,1988.0,99
4455,Suburban Commando,http://www.imdb.com/title/tt0103003/,4 October 1991,1h 30min,"['Action', 'Comedy', 'Sci-Fi']",4.3,Comedy,1991.0,90
4466,Dear God,http://www.imdb.com/title/tt0116059/,1 November 1996,1h 52min,['Comedy'],5.3,Comedy,1996.0,112
4471,Black Dog,http://www.imdb.com/title/tt0120610/,1 May 1998,1h 29min,"['Action', 'Crime', 'Drama']",5.3,Crime,1998.0,89
4477,Urban Legends: Final Cut,http://www.imdb.com/title/tt0192731/,22 September 2000,1h 37min,"['Horror', 'Mystery', 'Romance']",4.1,Romance,2000.0,97
4487,Never Die Alone,http://www.imdb.com/title/tt0354766/,26 March 2004,1h 28min,"['Action', 'Crime', 'Drama']",5.7,Crime,2004.0,88
4493,Witless Protection,http://www.imdb.com/title/tt1001562/,22 February 2008,1h 37min,"['Comedy', 'Crime']",3.2,Comedy,2008.0,97
4509,In Search of a Midnight Kiss,http://www.imdb.com/title/tt0989000/,1 August 2008,1h 30min,"['Comedy', 'Romance']",7.3,RomCom,2008.0,90
4515,Reefer Madness: The Movie Musical,http://www.imdb.com/title/tt0404364/,16 April 2005,1h 52min,"['Comedy', 'Drama', 'Horror']",7.1,Comedy,2005.0,112
4533,Noel,http://www.imdb.com/title/tt0383534/,26 November 2004,1h 36min,['Drama'],6.3,Drama,2004.0,96
4560,The Proposition,http://www.imdb.com/title/tt0120108/,27 March 1998,1h 50min,"['Drama', 'Romance']",6.3,Romance,1998.0,110
4576,The Indian Runner,http://www.imdb.com/title/tt0102116/,20 September 1991,2h 7min,['Drama'],7.2,Drama,1991.0,127
4578,Angel,http://www.imdb.com/title/tt0086896/,13 January 1984,1h 34min,"['Action', 'Crime', 'Thriller']",5.6,Crime,1984.0,94
4585,Losin' It,http://www.imdb.com/title/tt0085868/,22 April 1983,1h 40min,"['Comedy', 'Drama']",4.9,Comedy,1983.0,100
4595,Hidden in the Woods,http://www.imdb.com/title/tt2320388/,2 December 2016,1h 38min,['Thriller'],4.1,Undefined,2016.0,98
4602,The Crazies,http://www.imdb.com/title/tt0069895/,16 March 1973,1h 43min,"['Action', 'Horror', 'Sci-Fi']",6.1,Sci-Fi/Fantasy,1973.0,103
4610,Rolling Thunder,http://www.imdb.com/title/tt0076637/,6 February 1978,1h 35min,"['Action', 'Drama', 'Crime']",7.0,Crime,1978.0,95
4628,Dead Heat,http://www.imdb.com/title/tt0094961/,29 June 1988,1h 26min,"['Action', 'Comedy', 'Horror']",6.0,Comedy,1988.0,86
4630,Shag,http://www.imdb.com/title/tt0098300/,21 July 1989,1h 38min,"['Comedy', 'Drama', 'Romance']",6.3,RomCom,1989.0,98
4632,The Russia House,http://www.imdb.com/title/tt0100530/,21 December 1990,2h 3min,"['Drama', 'Romance', 'Thriller']",6.1,Romance,1990.0,123
4634,Bébé's Kids,http://www.imdb.com/title/tt0103783/,31 July 1992,1h 12min,"['Animation', 'Comedy', 'Fantasy']",5.4,Comedy,1992.0,72
4653,Before and After,http://www.imdb.com/title/tt0115645/,23 February 1996,1h 48min,"['Crime', 'Drama', 'Mystery']",6.1,Crime,1996.0,108
4661,Woo,http://www.imdb.com/title/tt0120531/,8 May 1998,1h 24min,"['Comedy', 'Romance']",3.9,RomCom,1998.0,84
4669,Bless the Child,http://www.imdb.com/title/tt0163983/,11 August 2000,1h 47min,"['Crime', 'Drama', 'Horror']",5.1,Crime,2000.0,107
4687,Flight of the Living Dead,http://www.imdb.com/title/tt0780583/,24 June 2008,1h 34min,"['Action', 'Horror', 'Sci-Fi']",5.2,Sci-Fi/Fantasy,2008.0,94
4692,The Wendell Baker Story,http://www.imdb.com/title/tt0373445/,3 August 2005,1h 39min,"['Comedy', 'Drama', 'Romance']",5.5,RomCom,2005.0,99
4712,Hush,http://www.imdb.com/title/tt1093369/,13 March 2009,1h 31min,"['Horror', 'Thriller']",6.0,Horror,2009.0,91
4729,Northfork,http://www.imdb.com/title/tt0322659/,1 August 2003,1h 43min,"['Drama', 'Fantasy']",6.4,Sci-Fi/Fantasy,2003.0,103
4732,Fat Pizza,http://www.imdb.com/title/tt0340110/,10 April 2003,1h 36min,"['Action', 'Adventure', 'Comedy']",6.0,Comedy,2003.0,96
4734,Tadpole,http://www.imdb.com/title/tt0271219/,23 August 2002,1h 18min,"['Comedy', 'Drama', 'Romance']",6.2,RomCom,2002.0,78
4738,My Little Eye,http://www.imdb.com/title/tt0280969/,4 October 2002,1h 35min,"['Horror', 'Mystery', 'Thriller']",5.6,Horror,2002.0,95
4753,It's Pat,http://www.imdb.com/title/tt0110169/,26 August 1994,1h 17min,['Comedy'],2.7,Comedy,1994.0,77
4755,The Night Flier,http://www.imdb.com/title/tt0119784/,6 February 1998,1h 34min,"['Fantasy', 'Horror', 'Mystery']",6.0,Sci-Fi/Fantasy,1998.0,94
4762,Firelight,http://www.imdb.com/title/tt0119125/,4 September 1998,1h 43min,"['Romance', 'Drama']",7.3,Romance,1998.0,103
4765,Love Field,http://www.imdb.com/title/tt0104765/,12 February 1993,1h 42min,['Drama'],6.7,Drama,1993.0,102
4772,Noises Off...,http://www.imdb.com/title/tt0105017/,20 March 1992,1h 41min,['Comedy'],7.5,Comedy,1992.0,101
4776,Hard Ticket to Hawaii,http://www.imdb.com/title/tt0093146/,1987,1h 36min,"['Action', 'Thriller']",4.6,Action/Adventure,1987.0,96
4778,Bagdad Cafe,http://www.imdb.com/title/tt0095801/,22 April 1988,1h 35min,"['Comedy', 'Drama']",7.5,Comedy,1988.0,95
4820,The Pirate Movie,http://www.imdb.com/title/tt0084504/,6 August 1982,1h 38min,"['Adventure', 'Comedy', 'Musical']",5.1,Comedy,1982.0,98
4822,Broadway Danny Rose,http://www.imdb.com/title/tt0087003/,27 January 1984,1h 24min,['Comedy'],7.5,Comedy,1984.0,84
4835,Allan Quatermain and the Lost City of Gold,http://www.imdb.com/title/tt0092534/,30 January 1987,1h 39min,"['Action', 'Adventure', 'Comedy']",4.4,Comedy,1987.0,99
4843,Monkey Shines,http://www.imdb.com/title/tt0095652/,29 July 1988,1h 53min,"['Drama', 'Horror', 'Sci-Fi']",6.2,Sci-Fi/Fantasy,1988.0,113
4869,Last of the Dogmen,http://www.imdb.com/title/tt0113617/,8 September 1995,1h 58min,"['Adventure', 'Western']",6.9,Action/Adventure,1995.0,118
4873,First Kid,http://www.imdb.com/title/tt0116311/,30 August 1996,1h 41min,"['Family', 'Comedy']",5.1,Comedy,1996.0,101
4890,Bones,http://www.imdb.com/title/tt0166110/,24 October 2001,1h 36min,"['Crime', 'Horror']",4.1,Crime,2001.0,96
4939,Albino Alligator,http://www.imdb.com/title/tt0115495/,17 January 1997,1h 37min,"['Crime', 'Drama', 'Thriller']",6.1,Crime,1997.0,97
4947,Class of 1999,http://www.imdb.com/title/tt0099277/,11 May 1990,1h 39min,"['Action', 'Horror', 'Sci-Fi']",5.8,Sci-Fi/Fantasy,1990.0,99
4957,Repossessed,http://www.imdb.com/title/tt0100475/,14 September 1990,1h 20min,"['Comedy', 'Fantasy', 'Horror']",4.8,Comedy,1990.0,80
4977,Xtro,http://www.imdb.com/title/tt0086610/,7 January 1983,1h 24min,"['Horror', 'Sci-Fi']",5.5,Sci-Fi/Fantasy,1983.0,84
5004,Up!,http://www.imdb.com/title/tt0075376/,7 December 1983,1h 20min,['Comedy'],6.1,Comedy,1983.0,80
5008,Big Wednesday,http://www.imdb.com/title/tt0077235/,3 October 1978,2h,"['Drama', 'Sport']",7.3,Drama,1978.0,120
5012,The In-Laws,http://www.imdb.com/title/tt0079336/,12 September 1979,1h 43min,"['Adventure', 'Comedy', 'Crime']",7.4,Comedy,1979.0,103
5020,The Pope of Greenwich Village,http://www.imdb.com/title/tt0087932/,22 June 1984,2h 1min,"['Action', 'Comedy', 'Crime']",6.7,Comedy,1984.0,121
5026,Volunteers,http://www.imdb.com/title/tt0090274/,16 August 1985,1h 47min,['Comedy'],5.4,Comedy,1985.0,107
5040,Ernest Goes to Jail,http://www.imdb.com/title/tt0099512/,6 April 1990,1h 21min,"['Comedy', 'Crime', 'Family']",5.4,Comedy,1990.0,81
5049,Madonna: Truth or Dare,http://www.imdb.com/title/tt0102370/,24 May 1991,2h,"['Documentary', 'Music']",6.1,Documentary/Biography,1991.0,120
5056,Another Stakeout,http://www.imdb.com/title/tt0106292/,23 July 1993,1h 48min,"['Action', 'Comedy', 'Crime']",5.5,Comedy,1993.0,108
5071,Diabolique,http://www.imdb.com/title/tt0116095/,22 March 1996,1h 47min,"['Drama', 'Horror', 'Thriller']",5.3,Horror,1996.0,107
5082,Love Stinks,http://www.imdb.com/title/tt0188863/,10 September 1999,1h 34min,['Comedy'],5.8,Comedy,1999.0,94
5083,The Next Best Thing,http://www.imdb.com/title/tt0156841/,3 March 2000,1h 48min,"['Comedy', 'Drama', 'Romance']",4.7,RomCom,2000.0,108
5104,Gun Shy,http://www.imdb.com/title/tt0171356/,4 February 2000,1h 41min,"['Comedy', 'Crime', 'Romance']",5.7,RomCom,2000.0,101
5105,City of Ghosts,http://www.imdb.com/title/tt0164003/,27 March 2003,1h 56min,"['Crime', 'Drama', 'Thriller']",6.0,Crime,2003.0,116
5110,I'll Sleep When I'm Dead,http://www.imdb.com/title/tt0319531/,30 April 2004,1h 43min,"['Crime', 'Drama', 'Mystery']",5.9,Crime,2004.0,103
5111,Evelyn,http://www.imdb.com/title/tt0298856/,25 December 2002,1h 34min,['Drama'],7.0,Drama,2002.0,94
5119,The Mating Habits of the Earthbound Human,http://www.imdb.com/title/tt0165874/,3 September 1999,1h 28min,"['Comedy', 'Sci-Fi']",6.4,Comedy,1999.0,88
5146,Last Night,http://www.imdb.com/title/tt0156729/,23 October 1998,1h 35min,"['Comedy', 'Drama', 'Romance']",7.3,RomCom,1998.0,95
5159,Welcome to Sarajevo,http://www.imdb.com/title/tt0120490/,26 November 1997,1h 43min,"['Drama', 'War']",6.9,Drama,1997.0,103
5180,Return of the Killer Tomatoes!,http://www.imdb.com/title/tt0095989/,22 April 1988,1h 38min,"['Comedy', 'Horror', 'Sci-Fi']",5.1,Comedy,1988.0,98
5193,The Town That Dreaded Sundown,http://www.imdb.com/title/tt0075342/,24 December 1976,1h 30min,"['Crime', 'Drama', 'Horror']",6.1,Crime,1976.0,90
5199,Electra Glide in Blue,http://www.imdb.com/title/tt0070022/,4 October 1973,1h 54min,"['Crime', 'Drama', 'Mystery']",7.2,Crime,1973.0,114
5202,The Adventure of Sherlock Holmes' Smarter Brother,http://www.imdb.com/title/tt0072608/,14 December 1975,1h 31min,"['Comedy', 'Crime', 'Musical']",6.1,Comedy,1975.0,91
5207,Bronco Billy,http://www.imdb.com/title/tt0080472/,11 June 1980,1h 56min,"['Action', 'Adventure', 'Comedy']",6.0,Comedy,1980.0,116
5210,Honkytonk Man,http://www.imdb.com/title/tt0084088/,15 December 1982,2h 2min,"['Comedy', 'Drama', 'Music']",6.6,Comedy,1982.0,122
5213,Amityville 3-D,http://www.imdb.com/title/tt0085159/,18 November 1983,1h 45min,['Horror'],4.0,Horror,1983.0,105
5231,Big Top Pee-wee,http://www.imdb.com/title/tt0094744/,22 July 1988,1h 26min,"['Adventure', 'Comedy', 'Romance']",4.9,RomCom,1988.0,86
5236,Johnny Handsome,http://www.imdb.com/title/tt0097626/,29 September 1989,1h 34min,"['Crime', 'Drama', 'Thriller']",6.1,Crime,1989.0,94
5264,The Love Letter,http://www.imdb.com/title/tt0166252/,21 May 1999,1h 28min,"['Comedy', 'Drama', 'Romance']",5.4,RomCom,1999.0,88
5268,Double Take,http://www.imdb.com/title/tt0238948/,12 January 2001,1h 28min,"['Action', 'Comedy', 'Crime']",5.4,Comedy,2001.0,88
5287,Things You Can Tell Just by Looking at Her,http://www.imdb.com/title/tt0210358/,4 October 2000,1h 49min,"['Drama', 'Romance']",6.6,Romance,2000.0,109
5306,The Unsaid,http://www.imdb.com/title/tt0258967/,14 September 2001,1h 51min,"['Crime', 'Drama', 'Mystery']",6.7,Crime,2001.0,111
5312,Dance with the Devil,http://www.imdb.com/title/tt0119879/,31 October 1997,2h 6min,"['Action', 'Crime', 'Horror']",6.3,Crime,1997.0,126
5317,A Murder of Crows,http://www.imdb.com/title/tt0133985/,6 July 1999,1h 42min,"['Action', 'Crime', 'Thriller']",6.4,Crime,1999.0,102
5345,Dream Lover,http://www.imdb.com/title/tt0109665/,6 May 1994,1h 43min,"['Drama', 'Mystery', 'Romance']",6.2,Romance,1994.0,103
5347,The Big Picture,http://www.imdb.com/title/tt0096926/,15 December 1989,1h 40min,"['Comedy', 'Drama', 'Romance']",6.3,RomCom,1989.0,100
5362,Looker,http://www.imdb.com/title/tt0082677/,30 October 1981,1h 33min,"['Drama', 'Sci-Fi', 'Thriller']",6.1,Sci-Fi/Fantasy,1981.0,93
5371,The Mountain of the Cannibal God,http://www.imdb.com/title/tt0077945/,13 April 1979,1h 39min,"['Adventure', 'Horror']",5.2,Horror,1979.0,99
5373,Starcrash,http://www.imdb.com/title/tt0079946/,9 March 1979,1h 32min,"['Action', 'Adventure', 'Sci-Fi']",4.1,Sci-Fi/Fantasy,1979.0,92
5383,"Farewell, My Lovely",http://www.imdb.com/title/tt0072973/,8 August 1975,1h 35min,"['Crime', 'Mystery', 'Thriller']",7.2,Crime,1975.0,95
5387,Ivan Vasilievich: Back to the Future,http://www.imdb.com/title/tt0070233/,1973,1h 33min,"['Adventure', 'Comedy', 'Musical']",8.4,Comedy,1973.0,93
5398,Love at First Bite,http://www.imdb.com/title/tt0079489/,27 April 1979,1h 36min,"['Comedy', 'Horror', 'Romance']",6.1,RomCom,1979.0,96
5408,Club Paradise,http://www.imdb.com/title/tt0090856/,11 July 1986,1h 36min,['Comedy'],4.9,Comedy,1986.0,96
5422,Prancer,http://www.imdb.com/title/tt0098115/,17 November 1989,1h 43min,"['Drama', 'Family', 'Fantasy']",6.3,Sci-Fi/Fantasy,1989.0,103
5430,Sarafina!,http://www.imdb.com/title/tt0105316/,25 September 1992,1h 57min,"['Drama', 'Musical']",6.4,Drama,1992.0,117
5446,The Beautician and the Beast,http://www.imdb.com/title/tt0118691/,7 February 1997,1h 45min,"['Comedy', 'Romance']",5.3,RomCom,1997.0,105
5461,What Becomes of the Broken Hearted?,http://www.imdb.com/title/tt0197094/,27 May 1999,1h 48min,"['Crime', 'Drama', 'Thriller']",6.4,Crime,1999.0,108
5477,The Winslow Boy,http://www.imdb.com/title/tt0155388/,29 October 1999,1h 44min,"['Drama', 'Romance']",7.4,Romance,1999.0,104
5482,Harrison's Flowers,http://www.imdb.com/title/tt0216799/,15 March 2002,2h 1min,"['Drama', 'Romance', 'War']",7.2,Romance,2002.0,121
5498,The Real Blonde,http://www.imdb.com/title/tt0119987/,27 February 1998,1h 45min,"['Comedy', 'Drama', 'Romance']",6.0,RomCom,1998.0,105
5512,Death Machine,http://www.imdb.com/title/tt0109575/,26 May 1995,2h,"['Action', 'Horror', 'Sci-Fi']",5.7,Sci-Fi/Fantasy,1995.0,120
5520,Intruder,http://www.imdb.com/title/tt0095379/,13 January 1989,1h 23min,"['Horror', 'Mystery', 'Thriller']",6.4,Horror,1989.0,83
5523,Trust,http://www.imdb.com/title/tt0103130/,20 September 1991,1h 47min,"['Comedy', 'Drama']",7.5,Comedy,1991.0,107
5556,Chained Heat,http://www.imdb.com/title/tt0085318/,27 May 1983,1h 35min,"['Action', 'Crime', 'Drama']",4.8,Crime,1983.0,95
5557,Resurrection,http://www.imdb.com/title/tt0081414/,26 September 1980,1h 43min,"['Drama', 'Fantasy']",7.4,Sci-Fi/Fantasy,1980.0,103
5561,The Octagon,http://www.imdb.com/title/tt0081259/,15 August 1980,1h 43min,"['Action', 'Drama', 'Romance']",5.0,Romance,1980.0,103
5563,Barbarosa,http://www.imdb.com/title/tt0083619/,19 February 1982,1h 30min,['Western'],6.5,Undefined,1982.0,90
5577,The Living Dead at Manchester Morgue,http://www.imdb.com/title/tt0071431/,1 June 1975,1h 35min,['Horror'],6.9,Horror,1975.0,95
5582,Lipstick,http://www.imdb.com/title/tt0074802/,2 April 1976,1h 29min,"['Crime', 'Drama', 'Thriller']",5.3,Crime,1976.0,89
5603,Curse of the Pink Panther,http://www.imdb.com/title/tt0085384/,12 August 1983,1h 49min,"['Comedy', 'Crime', 'Mystery']",4.3,Comedy,1983.0,109
5607,Moscow on the Hudson,http://www.imdb.com/title/tt0087747/,6 April 1984,1h 55min,"['Comedy', 'Drama', 'Romance']",6.5,RomCom,1984.0,115
5612,Moving Violations,http://www.imdb.com/title/tt0089629/,19 April 1985,1h 30min,['Comedy'],5.7,Comedy,1985.0,90
5619,Like Father Like Son,http://www.imdb.com/title/tt0093418/,2 October 1987,1h 36min,"['Comedy', 'Fantasy']",5.1,Comedy,1987.0,96
5621,Braddock: Missing in Action III,http://www.imdb.com/title/tt0094792/,22 January 1988,1h 41min,"['Action', 'War']",4.7,Action/Adventure,1988.0,101
5623,Vibes,http://www.imdb.com/title/tt0096378/,5 August 1988,1h 39min,"['Adventure', 'Comedy', 'Romance']",5.5,RomCom,1988.0,99
5626,Narrow Margin,http://www.imdb.com/title/tt0100224/,21 September 1990,1h 37min,"['Action', 'Crime', 'Thriller']",6.6,Crime,1990.0,97
5639,Amos & Andrew,http://www.imdb.com/title/tt0106266/,5 March 1993,1h 36min,"['Comedy', 'Crime']",5.5,Comedy,1993.0,96
5651,The Pallbearer,http://www.imdb.com/title/tt0117283/,3 May 1996,1h 38min,"['Comedy', 'Romance']",4.9,RomCom,1996.0,98
5652,The Stupids,http://www.imdb.com/title/tt0117768/,30 August 1996,1h 34min,"['Comedy', 'Adventure']",4.1,Comedy,1996.0,94
5660,Air Bud: Golden Receiver,http://www.imdb.com/title/tt0140796/,14 August 1998,1h 30min,"['Comedy', 'Family', 'Sport']",4.5,Comedy,1998.0,90
5661,Gloria,http://www.imdb.com/title/tt0120683/,22 January 1999,1h 48min,"['Crime', 'Drama', 'Thriller']",5.1,Crime,1999.0,108
5677,Sidewalks of New York,http://www.imdb.com/title/tt0239986/,30 November 2001,1h 48min,"['Comedy', 'Romance']",6.5,RomCom,2001.0,108
5678,Little Secrets,http://www.imdb.com/title/tt0296845/,23 August 2002,1h 36min,"['Comedy', 'Drama', 'Family']",6.5,Comedy,2002.0,96
5685,Ararat,http://www.imdb.com/title/tt0273435/,6 December 2002,1h 55min,"['Drama', 'War']",6.5,Drama,2002.0,115
5712,Rolling Kansas,http://www.imdb.com/title/tt0304638/,24 January 2003,1h 29min,['Comedy'],6.3,Comedy,2003.0,89
5723,Prayer of the Rollerboys,http://www.imdb.com/title/tt0102703/,21 March 1991,1h 35min,"['Action', 'Drama', 'Sci-Fi']",5.5,Sci-Fi/Fantasy,1991.0,95
5726,Trauma,http://www.imdb.com/title/tt0104053/,12 March 1993,1h 46min,"['Horror', 'Mystery', 'Thriller']",6.0,Horror,1993.0,106
5729,American Ninja 4: The Annihilation,http://www.imdb.com/title/tt0101326/,8 March 1991,1h 39min,"['Action', 'Drama']",3.8,Undefined,1991.0,99
5738,Anguish,http://www.imdb.com/title/tt0090644/,8 January 1988,1h 29min,['Horror'],6.7,Horror,1988.0,89
5741,Combat Shock,http://www.imdb.com/title/tt0090866/,14 May 1986,1h 31min,"['Drama', 'Horror', 'Thriller']",6.4,Horror,1986.0,91
